plot_id,survey_year,survey_month,survey_day,plot_radius,latitude_y,longitude_x,georef_source,georef_accuracy,coord_epsg,data_subsource,data_source,survey_method,fcover_scale,survey_purpose,geometry,admin_unit,admin_country,fire_years,bioclim_subzone,duplicated_coords,duplicated_date
120808b2,2012,8,8,55,69.82065,-152.35954,GPS,,EPSG:4326,Shell Onshore Matthew Macander,ABR,center-staked point-intercept transect,percent,Conduct vegetation assessments and paired remote sensing analysis to assess environmental issues associated with the construction of Shell processing facilities in coastal Alaska,POINT (-152.3595428466797 69.82064819335933),Alaska,United States of America,,4,,"['120808a1', '120808a2', '120808b1', '120808b2', '120808b3']"
120808b3,2012,8,8,55,69.82127,-152.37277,GPS,,EPSG:4326,Shell Onshore Matthew Macander,ABR,center-staked point-intercept transect,percent,Conduct vegetation assessments and paired remote sensing analysis to assess environmental issues associated with the construction of Shell processing facilities in coastal Alaska,POINT (-152.37277221679688 69.8212738037109),Alaska,United States of America,,4,,"['120808a1', '120808a2', '120808b1', '120808b2', '120808b3']"
120809a1,2012,8,9,55,70.2332,-153.17154,GPS,,EPSG:4326,Shell Onshore Matthew Macander,ABR,center-staked point-intercept transect,percent,Conduct vegetation assessments and paired remote sensing analysis to assess environmental issues associated with the construction of Shell processing facilities in coastal Alaska,POINT (-153.17153930664062 70.23320007324213),Alaska,United States of America,,4,,"['120809a1', '120809a2', '120809a3', '120809b1', '120809b2', '120809b3']"
120809a2,2012,8,9,55,70.22977,-153.18466,GPS,,EPSG:4326,Shell Onshore Matthew Macander,ABR,center-staked point-intercept transect,percent,Conduct vegetation assessments and paired remote sensing analysis to assess environmental issues associated with the construction of Shell processing facilities in coastal Alaska,POINT (-153.18466186523438 70.22976684570308),Alaska,United States of America,,4,,"['120809a1', '120809a2', '120809a3', '120809b1', '120809b2', '120809b3']"
120809a3,2012,8,9,55,70.22873,-153.21352,GPS,,EPSG:4326,Shell Onshore Matthew Macander,ABR,center-staked point-intercept transect,percent,Conduct vegetation assessments and paired remote sensing analysis to assess environmental issues associated with the construction of Shell processing facilities in coastal Alaska,POINT (-153.2135162353516 70.22872924804682),Alaska,United States of America,,4,,"['120809a1', '120809a2', '120809a3', '120809b1', '120809b2', '120809b3']"
120809b1,2012,8,9,55,69.489655,-152.13493,GPS,,EPSG:4326,Shell Onshore Matthew Macander,ABR,center-staked point-intercept transect,percent,Conduct vegetation assessments and paired remote sensing analysis to assess environmental issues associated with the construction of Shell processing facilities in coastal Alaska,POINT (-152.1349334716797 69.48965454101557),Alaska,United States of America,,5,,"['120809a1', '120809a2', '120809a3', '120809b1', '120809b2', '120809b3']"
120809b2,2012,8,9,55,69.492546,-152.14948,GPS,,EPSG:4326,Shell Onshore Matthew Macander,ABR,center-staked point-intercept transect,percent,Conduct vegetation assessments and paired remote sensing analysis to assess environmental issues associated with the construction of Shell processing facilities in coastal Alaska,POINT (-152.14947509765625 69.4925460815429),Alaska,United States of America,,5,,"['120809a1', '120809a2', '120809a3', '120809b1', '120809b2', '120809b3']"
120809b3,2012,8,9,55,69.49659,-152.1341,GPS,,EPSG:4326,Shell Onshore Matthew Macander,ABR,center-staked point-intercept transect,percent,Conduct vegetation assessments and paired remote sensing analysis to assess environmental issues associated with the construction of Shell processing facilities in coastal Alaska,POINT (-152.13409423828125 69.49658966064446),Alaska,United States of America,,5,,"['120809a1', '120809a2', '120809a3', '120809b1', '120809b2', '120809b3']"
120810a1,2012,8,10,55,69.390274,-152.52992,GPS,,EPSG:4326,Shell Onshore Matthew Macander,ABR,center-staked point-intercept transect,percent,Conduct vegetation assessments and paired remote sensing analysis to assess environmental issues associated with the construction of Shell processing facilities in coastal Alaska,POINT (-152.52992248535156 69.39027404785149),Alaska,United States of America,,5,,"['120810a1', '120810a2', '120810b1', '120810b2', '120810b3']"
120810a2,2012,8,10,55,69.39439,-152.539,GPS,,EPSG:4326,Shell Onshore Matthew Macander,ABR,center-staked point-intercept transect,percent,Conduct vegetation assessments and paired remote sensing analysis to assess environmental issues associated with the construction of Shell processing facilities in coastal Alaska,POINT (-152.53900146484375 69.39438629150384),Alaska,United States of America,,5,,"['120810a1', '120810a2', '120810b1', '120810b2', '120810b3']"
120810b1,2012,8,10,55,69.37054,-153.8468,GPS,,EPSG:4326,Shell Onshore Matthew Macander,ABR,center-staked point-intercept transect,percent,Conduct vegetation assessments and paired remote sensing analysis to assess environmental issues associated with the construction of Shell processing facilities in coastal Alaska,POINT (-153.84680175781253 69.37053680419916),Alaska,United States of America,,5,,"['120810a1', '120810a2', '120810b1', '120810b2', '120810b3']"
120810b2,2012,8,10,55,69.37078,-153.84007,GPS,,EPSG:4326,Shell Onshore Matthew Macander,ABR,center-staked point-intercept transect,percent,Conduct vegetation assessments and paired remote sensing analysis to assess environmental issues associated with the construction of Shell processing facilities in coastal Alaska,POINT (-153.84007263183594 69.37078094482413),Alaska,United States of America,,5,,"['120810a1', '120810a2', '120810b1', '120810b2', '120810b3']"
120810b3,2012,8,10,55,69.37336,-153.837,GPS,,EPSG:4326,Shell Onshore Matthew Macander,ABR,center-staked point-intercept transect,percent,Conduct vegetation assessments and paired remote sensing analysis to assess environmental issues associated with the construction of Shell processing facilities in coastal Alaska,POINT (-153.83700561523438 69.37335968017572),Alaska,United States of America,,5,,"['120810a1', '120810a2', '120810b1', '120810b2', '120810b3']"
120811a1,2012,8,11,55,69.37002,-152.18073,GPS,,EPSG:4326,Shell Onshore Matthew Macander,ABR,center-staked point-intercept transect,percent,Conduct vegetation assessments and paired remote sensing analysis to assess environmental issues associated with the construction of Shell processing facilities in coastal Alaska,POINT (-152.18072509765625 69.37001800537104),Alaska,United States of America,,5,,"['120811a1', '120811a2']"
120811a2,2012,8,11,55,69.34573,-152.12263,GPS,,EPSG:4326,Shell Onshore Matthew Macander,ABR,center-staked point-intercept transect,percent,Conduct vegetation assessments and paired remote sensing analysis to assess environmental issues associated with the construction of Shell processing facilities in coastal Alaska,POINT (-152.1226348876953 69.34573364257805),Alaska,United States of America,,5,,"['120811a1', '120811a2']"
120812a1,2012,8,12,55,69.52129,-152.11351,GPS,,EPSG:4326,Shell Onshore Matthew Macander,ABR,center-staked point-intercept transect,percent,Conduct vegetation assessments and paired remote sensing analysis to assess environmental issues associated with the construction of Shell processing facilities in coastal Alaska,POINT (-152.11351013183594 69.52129364013665),Alaska,United States of America,,4,,"['120812a1', '120812a2', '120812b1', '120812b2']"
120812a2,2012,8,12,55,69.52367,-152.12787,GPS,,EPSG:4326,Shell Onshore Matthew Macander,ABR,center-staked point-intercept transect,percent,Conduct vegetation assessments and paired remote sensing analysis to assess environmental issues associated with the construction of Shell processing facilities in coastal Alaska,POINT (-152.12786865234375 69.52366638183588),Alaska,United States of America,,4,,"['120812a1', '120812a2', '120812b1', '120812b2']"
120812b1,2012,8,12,55,69.1273,-153.62141,GPS,,EPSG:4326,Shell Onshore Matthew Macander,ABR,center-staked point-intercept transect,percent,Conduct vegetation assessments and paired remote sensing analysis to assess environmental issues associated with the construction of Shell processing facilities in coastal Alaska,POINT (-153.6214141845703 69.12729644775382),Alaska,United States of America,,5,,"['120812a1', '120812a2', '120812b1', '120812b2']"
120812b2,2012,8,12,55,69.12681,-153.61554,GPS,,EPSG:4326,Shell Onshore Matthew Macander,ABR,center-staked point-intercept transect,percent,Conduct vegetation assessments and paired remote sensing analysis to assess environmental issues associated with the construction of Shell processing facilities in coastal Alaska,POINT (-153.61553955078125 69.12680816650385),Alaska,United States of America,,5,,"['120812a1', '120812a2', '120812b1', '120812b2']"
120813a1,2012,8,13,55,69.180786,-154.31786,GPS,,EPSG:4326,Shell Onshore Matthew Macander,ABR,center-staked point-intercept transect,percent,Conduct vegetation assessments and paired remote sensing analysis to assess environmental issues associated with the construction of Shell processing facilities in coastal Alaska,POINT (-154.31785583496094 69.18078613281243),Alaska,United States of America,,5,,"['120813a1', '120813a2', '120813a3', '120813b1', '120813b2', '120813b3']"
120813a2,2012,8,13,55,69.17912,-154.3246,GPS,,EPSG:4326,Shell Onshore Matthew Macander,ABR,center-staked point-intercept transect,percent,Conduct vegetation assessments and paired remote sensing analysis to assess environmental issues associated with the construction of Shell processing facilities in coastal Alaska,POINT (-154.32460021972656 69.17912292480462),Alaska,United States of America,,5,,"['120813a1', '120813a2', '120813a3', '120813b1', '120813b2', '120813b3']"
120813a3,2012,8,13,55,69.18473,-154.35208,GPS,,EPSG:4326,Shell Onshore Matthew Macander,ABR,center-staked point-intercept transect,percent,Conduct vegetation assessments and paired remote sensing analysis to assess environmental issues associated with the construction of Shell processing facilities in coastal Alaska,POINT (-154.35208129882812 69.1847305297851),Alaska,United States of America,,5,,"['120813a1', '120813a2', '120813a3', '120813b1', '120813b2', '120813b3']"
120813b1,2012,8,13,55,69.787186,-155.41435,GPS,,EPSG:4326,Shell Onshore Matthew Macander,ABR,center-staked point-intercept transect,percent,Conduct vegetation assessments and paired remote sensing analysis to assess environmental issues associated with the construction of Shell processing facilities in coastal Alaska,POINT (-155.4143524169922 69.78718566894527),Alaska,United States of America,,4,,"['120813a1', '120813a2', '120813a3', '120813b1', '120813b2', '120813b3']"
120813b2,2012,8,13,55,69.78512,-155.42468,GPS,,EPSG:4326,Shell Onshore Matthew Macander,ABR,center-staked point-intercept transect,percent,Conduct vegetation assessments and paired remote sensing analysis to assess environmental issues associated with the construction of Shell processing facilities in coastal Alaska,POINT (-155.4246826171875 69.7851181030273),Alaska,United States of America,,4,,"['120813a1', '120813a2', '120813a3', '120813b1', '120813b2', '120813b3']"
120813b3,2012,8,13,55,69.78498,-155.43884,GPS,,EPSG:4326,Shell Onshore Matthew Macander,ABR,center-staked point-intercept transect,percent,Conduct vegetation assessments and paired remote sensing analysis to assess environmental issues associated with the construction of Shell processing facilities in coastal Alaska,POINT (-155.4388427734375 69.78498077392572),Alaska,United States of America,,4,,"['120813a1', '120813a2', '120813a3', '120813b1', '120813b2', '120813b3']"
120814a1,2012,8,14,55,69.352234,-152.95163,GPS,,EPSG:4326,Shell Onshore Matthew Macander,ABR,center-staked point-intercept transect,percent,Conduct vegetation assessments and paired remote sensing analysis to assess environmental issues associated with the construction of Shell processing facilities in coastal Alaska,POINT (-152.95162963867188 69.35223388671868),Alaska,United States of America,,5,,"['120814a1', '120814a2', '120814a3', '120814b1', '120814b2', '120814b3']"
